 r rp rn tp tn ssp ssn sp sn d1p d1n d2p d2n
   0.0000000000000000        4.5656793743112656E-002  0.11400616981686934        7.2231923434988632E-002   8.3251587495462978E-002  -6.4563310672111091E-003   2.6249513769729684E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       0.10037852159873889      -0.14392871196528137     
  0.29999999999999999        4.7126727549297288E-002  0.11189971841593616        7.0945474941334741E-002   8.6389935528788167E-002  -6.1739545552505718E-003   2.0111304814991551E-003  -6.2921965198517677E-004   2.2658499142114345E-004   9.5581178692475018E-003  -1.3540452237783229E-002   9.2458602995659597E-002 -0.12977432002626155     
  0.59999999999999998        5.1114981248781645E-002  0.10634044153059986        6.7273116317390455E-002   9.4504400420514931E-002  -5.3806014569442694E-003   2.5298461400552192E-004  -1.1599585755547356E-003   2.3770910518536171E-004   1.6225529170586967E-002  -2.2183600681289481E-002   6.8672474430136909E-002  -9.0553802796444871E-002
  0.89999999999999991        5.6383003265358209E-002   9.9319520181799945E-002   6.1893217278141101E-002  0.10443334964462657       -4.3113450980826421E-003  -2.1957390172442949E-003  -1.5254842011948972E-003  -1.2694208922776442E-004   1.7810207329061592E-002  -2.3009359426718473E-002   3.5405552357110244E-002  -4.0246510130017961E-002
   1.2000000000000000        6.1295094457486952E-002   9.3225546396421763E-002   5.6251230511885603E-002  0.11239742906358255       -3.2775585029719925E-003  -4.5175746185625483E-003  -1.7194540553352243E-003  -8.8645199338680208E-004   1.3991319859325580E-002  -1.6447040590421992E-002   3.0273185752984037E-003   3.6307411580013514E-003
   1.5000000000000000        6.4450886834318030E-002   8.9814251278697826E-002   5.2128989728588190E-002  0.11589382176496120       -2.4752014765454535E-003  -5.8778214164269746E-003  -1.7882147466907548E-003  -1.8775800488988225E-003   6.6878446326456486E-003  -6.0632888703429279E-003  -1.7767797386052379E-002   2.7637639197655377E-002
   1.7999999999999998        6.5289298306888149E-002   8.9507636431302079E-002   5.0714605867606379E-002  0.11484601832490379       -1.8267014593518454E-003  -5.9017271451513543E-003  -1.7793166608337694E-003  -2.8228379056787450E-003  -7.5334353502858184E-004   3.3426729627580140E-003  -2.2204403705352187E-002   2.8832702158045741E-002
   2.1000000000000001        6.4260393383043457E-002   9.1404080394077006E-002   5.2061656298693693E-002  0.11127842070448497       -9.9912495837245398E-004  -4.7856762275131342E-003  -1.6770905137352494E-003  -3.4702565231405527E-003  -5.3197493566815102E-003   8.1858339208246735E-003  -1.3451654710167659E-002   1.4449565004358695E-002
   2.3999999999999999        6.2483183573393261E-002   9.3910556653526350E-002   5.5244929861309557E-002  0.10792378651400651        4.1688372713912219E-004  -2.9098781672076963E-003  -1.3716015813596161E-003  -3.6729976874907504E-003  -5.7136362699026725E-003   7.5450957926381191E-003   6.3750682055610432E-004  -3.8261337143494813E-003
   2.6999999999999997        6.1153066650412355E-002   9.5568610941523177E-002   5.8770369887140683E-002  0.10674067950971883        2.6836367912341395E-003  -4.1455525772051294E-004  -6.7966887927754858E-004  -3.3484462494009063E-003  -2.6625330730338697E-003   3.0686490276850709E-003   1.1820994538461086E-002  -1.5943320341126704E-002
   3.0000000000000000        6.0999775017488947E-002   9.5661535957374227E-002   6.0972949629029050E-002  0.10792435598290927        5.7039278640260019E-003   2.8245947301922683E-003   5.8447025304815168E-004  -2.3917873762861175E-003   1.6058946686878784E-003  -2.2530856959245048E-003   1.4330924904643697E-002  -1.7440400959792199E-002
   3.2999999999999998        6.1978243998730871E-002   9.4364778325193771E-002   6.0540119032235343E-002  0.10972504554507592        8.8833710693797668E-003   6.8397621517189153E-003   2.4979413683438654E-003  -6.5736510411205820E-004   4.3737665230900828E-003  -5.8131161200655080E-003   6.8301741281064088E-003  -1.0933186668056817E-002
   3.5999999999999996        6.3303381552665031E-002   9.2391004228219317E-002   5.7092583854547692E-002  0.10935302991073963        1.1246871348545453E-002   1.1167986249504594E-002   4.9178686964336579E-003   1.9468207430411923E-003   3.6822109478371681E-003  -6.8697747613953525E-003  -6.9138695137994487E-003  -4.1657146577664273E-003
   3.8999999999999999        6.3836359448696728E-002   9.0331575140519718E-002   5.1314426177664567E-002  0.10464468320525840        1.1902024583209407E-002   1.4753699329012254E-002   7.4574367126077805E-003   5.3030238227849977E-003  -7.5918716487932908E-004  -6.8825144040186338E-003  -2.0416432628958776E-002  -4.5044614875977412E-003
   4.2000000000000002        6.2608739205001998E-002   8.8127099621005067E-002   4.4418009434671953E-002   9.5287556941675289E-002   1.0551416224159763E-002   1.6311266097436484E-002   9.6074335452631734E-003   8.9802150267561855E-003  -7.6857871165936179E-003  -8.3493835991734419E-003  -2.8874448644054217E-002  -1.3652034077519300E-002
   4.5000000000000000        5.9154179010992194E-002   8.5030593321946846E-002   3.7483345646069727E-002   8.2716122309689624E-002   7.6046356275140427E-003   1.4983886607135063E-002   1.0934747128855882E-002   1.2286669407843783E-002  -1.5275004024137874E-002  -1.3007970673161978E-002  -3.1381658666178432E-002  -2.7107068785689914E-002
   4.7999999999999998        5.3514771670765779E-002   8.0040930636660720E-002   3.1201161650210057E-002   6.9085974632461258E-002   3.8637529466106395E-003   1.0877848935778806E-002   1.1221139697037344E-002   1.4490081804322187E-002  -2.2071789151203666E-002  -2.0743062886245268E-002  -2.9401860220294247E-002  -3.7953649806688333E-002
   5.0999999999999996        4.6074633661703300E-002   7.2470917689148054E-002   2.5935884587920587E-002   5.6273208292361140E-002   1.5681329303412952E-004   5.1010795625228526E-003   1.0485993073920008E-002   1.5098637310176851E-002  -2.7187775568203010E-002  -2.9739136451230844E-002  -2.4201040345962075E-002  -4.0986022812698170E-002
   5.3999999999999995        3.7430817355024015E-002   6.2324720949097669E-002   2.1793096196240733E-002   4.5368375566603322E-002  -2.8342295607279378E-003  -7.0761959634773903E-004   8.9396000435338942E-003   1.4050824783100314E-002  -2.9995448518395550E-002  -3.7423397454784353E-002  -1.5996627722451039E-002  -3.4556109869308627E-002
   5.7000000000000002        2.8358536530588879E-002   5.0361807045873445E-002   1.8575070607370590E-002   3.6600717601097149E-002  -4.6308413830339692E-003  -5.0489231445769809E-003   6.9216569737924815E-003   1.1724450074412671E-002  -2.9931733942039622E-002  -4.1495065035955514E-002  -5.0978392748720416E-003  -2.0343715909199624E-002
   6.0000000000000000        1.9769609288074363E-002   3.7892276327687470E-002   1.5749942909305568E-002   2.9490212129058644E-002  -5.0543818525838700E-003  -7.1004516418159153E-003   4.8291440393495571E-003   8.7784475091943551E-003  -2.6759909182498973E-002  -4.0683133549237839E-002   6.4809384803204070E-003  -2.4914932448069603E-003
   6.2999999999999998        1.2539211317448690E-002   2.6393594847306273E-002   1.2688168972792223E-002   2.3196738149291279E-002  -4.3360741043821024E-003  -6.9457179240662373E-003   3.0165196704738887E-003   5.9055741123486280E-003  -2.1083297776832793E-002  -3.5216308027049767E-002   1.4948045138857441E-002   1.3274753524614010E-002
   6.5999999999999996        7.2118887068987718E-003   1.7038304137816460E-002   9.2075740327475317E-003   1.7150175518423384E-002  -3.0525569714265526E-003  -5.4130853910250862E-003   1.6892491335065486E-003   3.5955800081584810E-003  -1.4455128059821918E-002  -2.6874262940433262E-002   1.7267696906796297E-002   2.1703654655774448E-002
   6.8999999999999995        3.7966438777821687E-003   1.0308738424284484E-002   5.8318552481454811E-003   1.1566663297364410E-002  -1.8124241117735509E-003  -3.5482710968192145E-003   8.5981555479413641E-004   2.0153221497339856E-003  -8.6374674228714490E-003  -1.8219420667601165E-002   1.4119491405794871E-002   2.1539577681464660E-002
   7.1999999999999993        1.8675307861010749E-003   5.9607715290728577E-003   3.2393812686518884E-003   7.1037138266628027E-003  -9.4050234505305033E-004  -2.0477135257740758E-003   4.0753344759972244E-004   1.0659901339585874E-003  -4.5921404395858978E-003  -1.1224292884264620E-002   9.0687497618441200E-003   1.6334456326064305E-002
   7.5000000000000000        8.7923067340432389E-004   3.3632483807216344E-003   1.6286838805119799E-003   4.0675028201602771E-003  -4.4568457817597434E-004  -1.0901621456782607E-003   1.8471982538924525E-004   5.4557591919497975E-004  -2.2481654517109892E-003  -6.4937045216932627E-003   4.9481230255196676E-003   1.0509972804182496E-002
   7.7999999999999998        4.0428865438523962E-004   1.8818381726662798E-003   7.6931843282687922E-004   2.2384735227811109E-003  -2.0081406604860802E-004  -5.5695832293691796E-004   8.1825188058121020E-005   2.7536899059169213E-004  -1.0492275147311507E-003  -3.6398173715492827E-003   2.4470927730193526E-003   6.1730034672785403E-003
   8.0999999999999996        1.8410245021504461E-004   1.0546078511275993E-003   3.5146639071689697E-004   1.2124431225599898E-003  -8.8482647755742746E-005  -2.8019968712254530E-004   3.5944992268507744E-005   1.3868960966774050E-004  -4.7874684218022882E-004  -2.0195022936823721E-003   1.1481766893586833E-003   3.4727410052451555E-003
   8.4000000000000004        8.3724053618981515E-005   5.9498982989798874E-004   1.5821908082044520E-004   6.5573843747530685E-004  -3.8743895465187323E-005  -1.4073632319535012E-004   1.5796363231691828E-005   7.0136380859754739E-005  -2.1678974921446716E-004  -1.1222955783808440E-003   5.2554708159391046E-004   1.9238166460094149E-003
   8.6999999999999993        3.8202499123082415E-005   3.3866989583184365E-004   7.0952263447555418E-005   3.5683679183159901E-004  -1.6999539737009865E-005  -7.1027437588042606E-005   6.9778629371590155E-006   3.5713568018635147E-005  -9.8204014191282342E-005  -6.2815932880019051E-004   2.3836890549573049E-004   1.0647239421816097E-003
   9.0000000000000000        1.7532142821623557E-005   1.9459861247127068E-004   3.1888802533886368E-005   1.9607030981303632E-004  -7.5047940917490689E-006  -3.6113712090886356E-005   3.1059169948842484E-006   1.8328318781899330E-005  -4.4681735505795254E-005  -3.5488071191482496E-004   1.0803948344762052E-004   5.9278805132733422E-004
   9.2999999999999989        8.1016149247972096E-006   1.1285169539453976E-004   1.4410159626389727E-005   1.0892294282015726E-004  -3.3399894016832521E-006  -1.8513653730233355E-005   1.3945485476900527E-006   9.4799446531347720E-006  -2.0459228775783740E-005  -2.0247976882587052E-004   4.9150703784821852E-005   3.3299966034233333E-004
   9.5999999999999996        3.7712278535627371E-006   6.6014789292927277E-005   6.5575957705855744E-006   6.1186155859639072E-005  -1.4996973223448744E-006  -9.5686965159164191E-006   6.3184044214416436E-007   4.9394124884620083E-006  -9.4357649207527965E-006  -1.1664576674169704E-004   2.2493573976353896E-005   1.8892736423836845E-004
   9.9000000000000004        1.7684029714172810E-006   3.8926478178230105E-005   3.0071530601453591E-006   3.4740038010424739E-005  -6.7952093098823485E-007  -4.9835643878537471E-006   2.8886284983228056E-007   2.5907830895003201E-006  -4.3843846179468366E-006  -6.7810790314000999E-005   1.0366091792208795E-005   1.0825588919262117E-004
   10.199999999999999        8.3520090929418797E-007   2.3121635010902603E-005   1.3898627823934607E-006   1.9923228724939740E-005  -3.1066569365653413E-007  -2.6137112377177309E-006   1.3322210407173978E-007   1.3668930964693189E-006  -2.0524030705384626E-006  -3.9753130833633529E-005   4.8123913922220963E-006   6.2620107828321555E-005
   10.500000000000000        3.9718399525742575E-007   1.3825306268745923E-005   6.4735952284820710E-007   1.1532211462365436E-005  -1.4326938907110600E-007  -1.3793511427117471E-006   6.1959267273595091E-008   7.2482719673970096E-007  -9.6771331344039400E-007  -2.3484327146710581E-005   2.2506226174499815E-006   3.6542533958587879E-005
   10.799999999999999        1.9012709822235746E-007   8.3166850181344894E-006   3.0378492077885092E-007   6.7322108965639683E-006  -6.6623284072845136E-008  -7.3189776185410563E-007   2.9047411124136798E-008   3.8599151731569741E-007  -4.5944480528648984E-007  -1.3970872716494093E-005   1.0601427320878452E-006   2.1498019699379535E-005
   11.100000000000000        9.1580411228054461E-008   5.0304559642432495E-006   1.4358001776192043E-007   3.9607628930934246E-006  -3.1227631446672745E-008  -3.9015984264400678E-007   1.3721461609331936E-008   2.0625893351228848E-007  -2.1957367963325605E-007  -8.3643876501952350E-006   5.0283816745659866E-007   1.2741188555548813E-005
   11.400000000000000        4.4373536090580183E-008   3.0579743542599224E-006   6.8324632481214240E-008   2.3468348525835633E-006  -1.4747447606551452E-008  -2.0879138928018891E-007   6.5284221693014841E-009   1.1050661153526405E-007  -1.0559461962133954E-007  -5.0368834677953473E-006   2.4008103437530342E-007   7.6023491793919686E-006
   11.699999999999999        2.1620744882929065E-008   1.8674164984522252E-006   3.2723740978149266E-008   1.3995899414428067E-006  -7.0143414698823676E-009  -1.1207905464347133E-007   3.1272363733118825E-009   5.9312962509115179E-008  -5.1082823715082513E-008  -3.0491876674164020E-006   1.1534818656820097E-007   4.5640493244976247E-006
   12.000000000000000        1.0590398098176590E-008   1.1451497758695417E-006   1.5768911261684260E-008   8.3963665573604385E-007  -3.3587914782082103E-009  -6.0303438626178802E-008   1.5076346212256705E-009   3.1866400089683978E-008  -2.4850929626589151E-008  -1.8548222030905819E-006   5.5750119796586035E-008   2.7553755269618435E-006
   12.299999999999999        5.2134726631226888E-009   7.0493493981924891E-007   7.6427770822337580E-009   5.0644982127435728E-007  -1.6186291006541805E-009  -3.2495607942751282E-008   7.3124366910925641E-010   1.7122123285138546E-008  -1.2153900154046971E-008  -1.1332862856798461E-006   2.7097352410411234E-008   1.6719640771298606E-006
   12.600000000000000        2.5787049878500851E-009   4.3548181632220361E-007   3.7245787102233874E-009   3.0700166628998029E-007  -7.8474907903969288E-010  -1.7523491941021938E-008   3.5671062996543095E-010   9.1921168515050391E-009  -5.9741045131379770E-009  -6.9524717455078397E-007   1.3241124141322584E-008   1.0192935741839352E-006
   12.900000000000000        1.2812405548861000E-009   2.6990345052096541E-007   1.8245424954831056E-009   1.8695185551967287E-007  -3.8264281496858095E-010  -9.4484318045956814E-009   1.7495428018555459E-010   4.9255915108400772E-009  -2.9505378595794337E-009  -4.2811613432471008E-007   6.5030719714366455E-009   6.2406395351735797E-007
   13.199999999999999        6.3931747958059385E-010   1.6778768986609559E-007   8.9818260889957675E-010   1.1432668640729796E-007  -1.8758781832675192E-010  -5.0891193230745317E-009   8.6250840073481045E-011   2.6313550838352104E-009  -1.4638476487910852E-009  -2.6453468521999934E-007   3.2091850407003502E-009   3.8358908986436603E-007
   13.500000000000000        3.2030889145271871E-010   1.0460001173934051E-007   4.4422232612693656E-010   7.0186721522569074E-008  -9.2436108457904926E-011  -2.7354428952141752E-009   4.2728384429229670E-011   1.3995509952118356E-009  -7.2938955635855801E-010  -1.6398031497348207E-007   1.5909191230738833E-009   2.3663398347542428E-007
   13.799999999999999        1.6110321603093939E-010   6.5379172861201606E-008   2.2067863241161272E-010   4.3244155991923763E-008  -4.5770999503531705E-011  -1.4655898372620107E-009   2.1265522658491675E-011   7.3990688073025432E-010  -3.6492356992300375E-010  -1.0195066694761471E-007   7.9210132062629377E-010   1.4646796903625511E-007
   14.100000000000000        8.1328849379672973E-011   4.0964448386348773E-008   1.1009072971272490E-010   2.6733389289985889E-008  -2.2769017175844546E-011  -7.8164325354932562E-010   1.0630203009686402E-011   3.8802750621776786E-010  -1.8329022412923226E-010  -6.3560775546861623E-008   3.9600608232796828E-010   9.0940355730162871E-008
   14.399999999999999        4.1201994719041111E-011   2.5725584053574484E-008   5.5142313698653477E-011   1.6578141622879869E-008  -1.1376374942026552E-011  -4.1429027979923642E-010   5.3360422299316218E-012   2.0132895858082229E-010  -9.2404697749956313E-011  -3.9729174637072631E-008   1.9875918286930228E-010   5.6627069472139712E-008
   14.699999999999999        2.0943927822768456E-011   1.6190093247025338E-008   2.7725697885118167E-011   1.0310627500709738E-008  -5.7079015447156076E-012  -2.1777662772287895E-010   2.6891916046932906E-012   1.0298503609664113E-010  -4.6751339853973255E-011  -2.4893125390945784E-008   1.0013331066022641E-010   3.5355731344407890E-008
   15.000000000000000        1.0680755475545947E-011   1.0209360440075552E-008   1.3991638995572409E-011   6.4301994060821261E-009  -2.8752488596020285E-012  -1.1323297971987112E-010   1.3604023248081735E-012   5.1676606328902432E-011  -2.3734075822857713E-011  -1.5632696990095221E-008   5.0627134638263240E-011   2.2130302013307523E-008
   15.299999999999999        5.4637589060152945E-012   6.4499108857621218E-009   7.0855582200746004E-012   4.0205621401085977E-009  -1.4538511872944773E-012  -5.8026232461758644E-011   6.9068440136150592E-013   2.5246198337821718E-011  -1.2088334946614791E-011  -9.8381607921448085E-009   2.5684671383953921E-011   1.3884737451809892E-008
   15.600000000000000        2.8033163473035695E-012   4.0818343278115293E-009   3.6002680657677686E-012   2.5200872963242977E-009  -7.3779291821211682E-013  -2.9156467544829350E-011   3.5187361375256527E-013   1.1861754539676065E-011  -6.1761584961533336E-012  -6.2039083038760643E-009   1.3073376127775454E-011   8.7306884876725891E-009
